,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
8169,10.0,1.69,40.75886154174805,-73.98121643066406,2,40.775691986083984,-73.9800796508789,0,2,4,1,29,20,12,40,4,1,29,20,25,52
8170,11.5,1.97,40.76530838012695,-73.98756408691406,1,40.77316284179688,-73.96444702148438,0,2,4,1,15,15,37,3,4,1,15,15,52,28
8171,12.5,2.0,40.7636604309082,-73.97355651855469,1,40.77157974243164,-73.94711303710938,0,1,4,1,8,11,40,54,4,1,8,11,57,56
8172,6.0,0.67,40.721492767333984,-74.00957489013672,1,40.72377014160156,-74.0038833618164,0,2,4,1,22,17,48,55,4,1,22,17,55,30
8173,10.5,2.49,40.73483657836914,-73.97509002685547,1,40.76517105102539,-73.95767974853516,0,2,4,1,29,20,12,32,4,1,29,20,22,19
8174,6.5,0.9,40.77246475219727,-73.96699523925781,1,40.76283645629883,-73.96580505371094,0,1,3,1,28,14,36,52,3,1,28,14,44,47
8175,18.5,3.9,40.80330276489258,-73.93482971191406,1,40.75875473022461,-73.97149658203125,0,1,3,1,7,17,34,41,3,1,7,18,0,35
8176,5.0,0.7,40.77000045776367,-73.98190307617188,1,40.76247787475586,-73.97879791259766,0,1,6,1,3,10,58,6,6,1,3,11,2,23
8177,9.5,2.2,40.75236892700195,-73.98174285888672,2,40.7769775390625,-73.96176147460938,0,2,1,1,5,7,49,40,1,1,5,8,0,4
8178,23.5,6.0,40.70179748535156,-74.01271057128906,1,40.76037979125977,-73.9851303100586,0,1,5,1,30,23,33,46,6,1,31,0,4,9
8179,8.0,0.73,40.74962615966797,-73.99523162841797,6,40.7404899597168,-74.00199890136719,0,2,1,1,26,10,2,58,1,1,26,10,13,38
8180,8.5,2.1,40.766849517822266,-73.96780395507812,1,40.75958633422852,-73.99501037597656,1,1,5,1,16,10,50,30,5,1,16,10,57,43
8181,11.0,1.6,40.76875686645508,-73.98738098144531,1,40.75838088989258,-73.98832702636719,0,1,4,1,1,21,34,37,4,1,1,21,49,55
8182,81.5,29.0,40.78346252441406,-73.78388214111328,1,40.738853454589844,-74.0005874633789,0,1,4,1,29,21,59,42,4,1,29,22,58,45
8183,13.0,2.6,40.693748474121094,-73.98408508300781,1,40.72083282470703,-74.01004028320312,0,1,1,1,12,12,31,57,1,1,12,12,48,27
8184,19.5,5.5,40.7117919921875,-74.01576232910156,1,40.74561309814453,-73.97526550292969,0,1,0,1,11,10,8,20,0,1,11,10,25,48
8185,35.0,9.79,40.72024917602539,-73.79788208007812,1,40.64550018310547,-73.77690124511719,0,2,1,1,19,6,54,28,2,1,20,6,0,4
8186,7.0,1.78,40.78099822998047,-73.9524154663086,5,40.75918960571289,-73.96829986572266,0,2,5,1,16,15,45,25,5,1,16,15,50,38
8187,52.0,21.59,40.84587097167969,-73.93769073486328,1,40.645320892333984,-73.77665710449219,0,2,1,1,12,15,7,56,1,1,12,16,6,47
8188,14.5,3.0,40.745826721191406,-73.98802185058594,1,40.74582290649414,-73.98811340332031,0,2,6,1,17,0,2,24,6,1,17,0,23,30
8189,20.0,5.2,40.68754196166992,-73.97368621826172,1,40.74859237670898,-73.98872375488281,0,1,2,1,20,22,6,59,2,1,20,22,30,51
8190,17.0,5.42,40.805118560791016,-73.93939208984375,1,40.7696418762207,-73.99199676513672,0,2,4,1,1,1,40,48,4,1,1,1,54,17
8191,10.0,1.4,40.75662612915039,-73.99809265136719,5,40.76553726196289,-73.98200988769531,0,2,4,1,15,22,32,57,4,1,15,22,46,40
8192,15.5,3.53,40.70857238769531,-74.01131439208984,4,40.74619674682617,-73.9849624633789,0,2,0,1,4,9,42,24,0,1,4,10,3,25
8193,4.0,0.6,40.77872085571289,-73.95613098144531,3,40.78054809570313,-73.94779968261719,0,1,1,1,12,17,43,53,1,1,12,17,46,49
8194,10.5,1.8,40.73556137084961,-73.97483825683594,2,40.7318229675293,-73.99656677246094,0,1,0,1,4,8,1,49,0,1,4,8,15,43
8195,16.5,2.8,40.75113296508789,-73.99032592773438,1,40.78411102294922,-73.97765350341797,0,1,5,1,2,18,13,59,5,1,2,18,37,48
8196,6.5,1.3,40.77168273925781,-73.92630767822266,1,40.75910186767578,-73.9189224243164,0,1,3,1,28,0,1,20,3,1,28,0,7,25
8197,5.5,0.8,40.75886154174805,-73.9771499633789,2,40.75730514526367,-73.9695816040039,0,1,1,1,5,8,11,40,1,1,5,8,18,10
8198,7.5,1.7,40.73995208740234,-74.0049819946289,1,40.719486236572266,-74.0050277709961,0,1,4,1,22,2,22,47,4,1,22,2,29,7
8199,8.0,1.94,40.74254608154297,-73.99669647216797,1,40.762657165527344,-73.99650573730469,0,2,2,1,20,22,44,40,2,1,20,22,51,58
8200,9.5,1.36,40.75865936279297,-73.98178100585938,5,40.7428092956543,-73.986572265625,0,2,2,1,6,14,24,1,2,1,6,14,37,42
8201,9.0,1.77,40.7628288269043,-73.96576690673828,1,40.7448616027832,-73.98291015625,0,2,1,1,5,21,13,40,1,1,5,21,23,27
8202,20.0,6.3,40.75865173339844,-73.98899841308594,1,40.70293426513672,-74.01182556152344,0,1,0,1,11,19,58,2,0,1,11,20,12,39
8203,4.5,0.6,40.79708862304688,-73.97215270996094,1,40.78992462158203,-73.97550964355469,0,1,4,1,29,18,0,13,4,1,29,18,4,3
8204,5.0,0.7,40.75565719604492,-73.97309875488281,1,40.76118469238281,-73.98332977294922,0,1,6,1,17,20,41,33,6,1,17,20,46,29
8205,7.5,1.57,40.76410675048828,-73.97386932373047,1,40.76047134399414,-73.99496459960938,0,2,3,1,21,22,25,36,3,1,21,22,33,52
8206,15.5,3.95,40.77366638183594,-73.94881439208984,2,40.73774719238281,-73.98808288574219,0,2,3,1,7,16,37,40,3,1,7,16,59,19
8207,8.0,1.3,40.75695037841797,-73.9900894165039,1,40.76131820678711,-73.97380828857422,0,1,4,1,29,7,54,36,4,1,29,8,4,45
8208,20.5,5.2,40.73284912109375,-73.9876937866211,1,40.783958435058594,-73.97970581054688,0,1,3,1,7,19,33,57,3,1,7,19,58,0
8209,10.5,1.73,40.75599670410156,-73.9986343383789,1,40.77672958374024,-73.98932647705078,0,2,0,1,11,10,16,20,0,1,11,10,30,57
8210,7.0,1.2,40.71694946289063,-74.00375366210938,2,40.73163986206055,-73.99147033691406,0,1,2,1,13,17,43,12,2,1,13,17,50,29
8211,6.5,1.07,40.74592971801758,-73.98017883300781,1,40.7352409362793,-73.98990631103516,0,2,6,1,24,20,6,8,6,1,24,20,12,26
8212,6.5,0.75,40.74123001098633,-73.97911834716797,1,40.74562072753906,-73.99073791503906,0,2,4,1,22,8,2,37,4,1,22,8,10,6
8213,8.0,1.5,40.77445983886719,-73.9803466796875,1,40.75887680053711,-73.97489166259766,0,1,0,1,18,15,29,40,0,1,18,15,38,28
8214,4.5,0.54,40.78048324584961,-73.97663879394531,2,40.78236389160156,-73.97148895263672,0,2,0,1,18,17,18,1,0,1,18,17,21,20
8215,23.5,5.9,40.698001861572266,-73.91270446777344,2,40.73168563842773,-74.00083923339844,0,1,5,1,30,3,59,11,5,1,30,4,29,52
8216,6.0,1.05,40.7465934753418,-73.99381256103516,1,40.7368278503418,-73.99286651611328,0,2,4,1,22,8,33,32,4,1,22,8,40,19
8217,6.5,1.58,40.765174865722656,-73.9913558959961,1,40.7507209777832,-74.00324249267578,0,2,2,1,20,22,31,3,2,1,20,22,35,46
8218,17.0,4.99,40.70956039428711,-74.0149154663086,1,40.732643127441406,-73.98543548583984,0,2,6,1,17,3,46,1,6,1,17,4,1,30
8219,9.5,2.4,40.72399139404297,-74.00096893310547,1,40.74625778198242,-73.98628234863281,0,1,6,1,3,13,35,22,6,1,3,13,45,52
8220,18.5,4.3,40.77922439575195,-73.96116638183594,1,40.72511291503906,-73.99510192871094,0,1,0,1,4,13,6,52,0,1,4,13,30,46
8221,4.0,0.31,40.75750732421875,-73.9704818725586,1,40.75584030151367,-73.96500396728516,0,2,4,1,22,10,21,36,4,1,22,10,24,46
8222,15.0,4.85,40.8505744934082,-73.93540954589844,2,40.79438781738281,-73.97175598144531,0,2,0,1,11,10,26,46,0,1,11,10,35,1
8223,10.0,2.2,40.73872756958008,-73.9830093383789,1,40.76409530639648,-73.96172332763672,0,1,4,1,22,20,17,17,4,1,22,20,29,18
8224,17.0,3.4,40.78068542480469,-73.95892333984375,1,40.74992752075195,-73.99360656738281,0,1,5,1,16,15,7,38,5,1,16,15,30,19
8225,16.0,4.57,40.77513885498047,-73.9908676147461,1,40.71723175048828,-74.01273345947266,0,2,1,1,26,20,16,34,1,1,26,20,31,47
8226,12.5,1.4,40.75866317749024,-73.98860931396484,1,40.742469787597656,-73.99290466308594,0,1,3,1,14,18,0,18,3,1,14,18,19,17
8227,9.0,1.8,40.7494010925293,-73.99226379394531,1,40.758243560791016,-73.97540283203125,0,2,4,1,29,20,18,19,4,1,29,20,29,24
8228,8.0,1.5,40.75100708007813,-73.99267578125,2,40.753753662109375,-73.97205352783203,0,1,3,1,14,20,44,59,3,1,14,20,54,35
8229,9.5,2.1,40.736595153808594,-73.9847412109375,1,40.75711059570313,-73.99295806884766,0,1,3,1,21,6,36,47,3,1,21,6,46,44
8230,9.5,1.6,40.71594619750977,-74.00703430175781,2,40.739051818847656,-74.00542449951172,0,1,4,1,29,21,35,49,4,1,29,21,47,19
8231,7.0,0.7,40.74831008911133,-73.99594116210938,1,40.74077987670898,-73.998046875,0,2,1,1,19,10,39,36,1,1,19,10,48,15
8232,8.5,1.1,40.74435043334961,-73.98076629638672,1,40.7311897277832,-73.98260498046875,0,1,4,1,29,8,56,17,4,1,29,9,6,9
8233,27.5,9.3,40.76820755004883,-73.86156463623047,1,40.778076171875,-73.9820556640625,0,1,6,1,3,5,33,26,6,1,3,5,55,22
8234,10.0,2.2,40.75438690185547,-73.96578979492188,1,40.73074340820313,-73.98097229003906,0,1,1,1,19,16,27,38,1,1,19,16,39,15
8235,13.0,2.7,40.74124145507813,-73.9787826538086,1,40.72119903564453,-73.98872375488281,0,1,6,1,3,2,48,5,6,1,3,3,4,25
8236,12.5,2.54,40.76288986206055,-73.9726333618164,1,40.75017929077149,-74.00248718261719,0,2,3,1,7,18,18,27,3,1,7,18,34,48
8237,7.0,0.9,40.75260925292969,-73.97494506835938,1,40.762393951416016,-73.97891998291016,0,1,2,1,20,13,23,53,2,1,20,13,32,17
8238,5.0,0.6,40.76412582397461,-73.96859741210938,3,40.76611709594727,-73.96029663085938,0,1,5,1,9,10,38,2,5,1,9,10,41,55
8239,26.5,8.1,40.68532180786133,-73.96410369873047,1,40.75224685668945,-73.97614288330078,0,1,4,1,22,22,49,52,4,1,22,23,18,11
8240,28.0,9.5,40.63140869140625,-73.90219116210938,1,40.64442825317383,-73.78271484375,0,1,1,1,5,0,50,11,1,1,5,1,7,48
8241,14.5,4.23,40.67634582519531,-73.81226348876953,1,40.64537811279297,-73.77669525146484,0,2,5,1,16,16,21,41,5,1,16,16,32,8
8242,3.5,0.4,40.72925567626953,-73.97814178466797,2,40.72497940063477,-73.97508239746094,0,1,6,1,3,8,17,54,6,1,3,8,19,57
8243,15.5,4.38,40.7469596862793,-73.98695373535156,2,40.71007919311523,-74.01409149169922,0,2,4,1,1,11,43,6,4,1,1,11,56,40
8244,8.5,1.69,40.74516296386719,-74.00585174560547,5,40.75884628295898,-73.98872375488281,0,2,5,1,30,22,15,47,5,1,30,22,25,7
8245,37.0,12.0,40.76813888549805,-73.86146545410156,1,40.76963424682617,-73.9847640991211,0,1,3,1,14,10,35,9,3,1,14,11,6,12
8246,11.0,2.5,40.7495346069336,-73.97730255126953,1,40.72092819213867,-73.98419952392578,0,1,1,1,5,21,25,26,1,1,5,21,38,52
8247,11.5,1.8,40.73315048217773,-74.00302124023438,1,40.74272918701172,-73.98089599609375,0,1,5,1,30,23,57,23,6,1,31,0,14,37
8248,5.0,0.56,40.7772102355957,-73.95401763916016,1,40.77492904663086,-73.96112823486328,0,2,1,1,5,9,23,58,1,1,5,9,28,28
8249,5.5,1.35,40.7999382019043,-73.96663665771484,1,40.783607482910156,-73.97795867919922,0,2,3,1,7,18,56,54,3,1,7,19,0,22
8250,15.0,2.0,40.7219123840332,-73.98927307128906,1,40.7441291809082,-73.98995971679688,0,1,3,1,21,18,38,30,3,1,21,19,1,12
8251,6.5,1.06,40.75120162963867,-73.98107147216797,1,40.75559997558594,-73.968017578125,0,2,3,1,28,20,49,34,3,1,28,20,56,40
8252,7.0,0.99,40.77268981933594,-73.96479034423828,1,40.78271865844727,-73.95545959472656,0,2,0,1,11,8,54,37,0,1,11,9,2,44
8253,5.0,0.69,40.731746673583984,-74.00668334960938,1,40.7220458984375,-74.00821685791016,0,2,0,1,11,8,21,9,0,1,11,8,25,7
8254,7.5,1.8,40.79018020629883,-73.97319793701172,2,40.76675033569336,-73.98303985595703,0,2,4,1,29,7,27,4,4,1,29,7,34,6
8255,7.0,0.9,40.76127243041992,-73.95977783203125,2,40.77234268188477,-73.95584869384766,0,1,4,1,8,19,42,4,4,1,8,19,50,9
8256,14.5,3.69,40.73498153686523,-73.97931671142578,2,40.77242660522461,-73.9558334350586,0,2,5,1,30,18,24,10,5,1,30,18,40,49
8257,5.0,1.08,40.77648162841797,-73.98342895507812,1,40.76369857788086,-73.99246978759766,0,2,1,1,19,7,12,2,1,1,19,7,15,10
8258,6.0,1.25,40.77485656738281,-73.96092224121094,6,40.76403427124024,-73.9732437133789,0,2,4,1,29,19,34,24,4,1,29,19,39,0
8259,13.5,2.72,40.77410888671875,-73.96369171142578,2,40.752349853515625,-73.99309539794922,0,2,2,1,13,9,27,50,2,1,13,9,46,6
8260,8.0,1.12,40.7453727722168,-73.97936248779297,5,40.733665466308594,-73.9808349609375,0,2,0,1,25,10,12,50,0,1,25,10,22,58
8261,7.5,1.49,40.74114608764648,-74.00579833984375,1,40.76043319702149,-74.00289916992188,0,2,3,1,7,14,30,21,3,1,7,14,36,56
8262,5.0,0.46,40.74771118164063,-73.99346160888672,4,40.75333023071289,-73.98883819580078,0,2,2,1,27,14,36,57,2,1,27,14,42,26
8263,7.5,1.0,40.76521301269531,-73.95496368408203,1,40.77464294433594,-73.95114135742188,0,1,1,1,5,8,39,44,1,1,5,8,48,58
8264,26.5,8.7,40.7393684387207,-73.9828872680664,2,40.77408218383789,-73.87446594238281,0,1,3,1,14,15,3,17,3,1,14,15,23,55
8265,10.0,2.0,40.7877311706543,-73.967529296875,2,40.76655960083008,-73.96704864501953,0,2,5,1,9,16,38,28,5,1,9,16,49,20
8266,9.0,1.69,40.72018814086914,-73.9846420288086,1,40.73427963256836,-74.00251007080078,0,2,6,1,3,2,16,22,6,1,3,2,27,2
8267,6.0,0.7,40.744361877441406,-73.99917602539062,1,40.7378158569336,-73.99171447753906,0,1,1,1,5,17,37,46,1,1,5,17,44,5
8268,31.5,7.9,40.684871673583984,-73.91252136230469,1,40.737117767333984,-73.99690246582031,0,1,3,1,7,12,50,46,3,1,7,13,30,51
8269,6.0,1.34,40.72188186645508,-74.00408935546875,1,40.73080062866211,-74.00273132324219,0,2,6,1,17,23,48,57,6,1,17,23,53,59
8270,4.5,0.4,40.7146110534668,-74.01373291015625,1,40.71400833129883,-74.00645446777344,0,1,3,1,21,5,31,41,3,1,21,5,35,45
8271,4.0,0.49,40.7617301940918,-73.96050262451172,1,40.75553894042969,-73.96511840820312,0,2,0,1,4,20,1,11,0,1,4,20,4,9
8272,13.5,2.82,40.77326965332031,-73.94577026367188,1,40.76535034179688,-73.98184967041016,0,2,4,1,8,19,0,48,4,1,8,19,18,15
8273,13.5,2.94,40.754249572753906,-73.97176361083984,1,40.74446105957031,-74.00686645507812,0,2,5,1,9,4,0,56,5,1,9,4,19,12
8274,20.0,5.96,40.70539093017578,-74.01727294921875,4,40.75486755371094,-73.97177124023438,0,2,3,1,7,10,16,4,3,1,7,10,33,18
8275,12.5,3.79,40.76404190063477,-73.97322845458984,5,40.81018829345703,-73.93961334228516,0,2,6,1,10,7,39,54,6,1,10,7,49,42
8276,7.0,1.2,40.76536560058594,-73.97540283203125,1,40.75607299804688,-73.99041748046875,0,1,3,1,14,10,57,57,3,1,14,11,5,19
8277,20.0,0.18,40.75444793701172,-73.96910858154297,1,40.75312042236328,-73.96627807617188,0,2,5,1,30,11,55,52,5,1,30,11,56,43
8278,12.5,2.0,40.728702545166016,-74.00323486328125,2,40.74041366577149,-73.98211669921875,0,1,3,1,28,19,44,24,3,1,28,20,3,4
8279,6.0,1.11,40.77486038208008,-73.99127960205078,6,40.78321838378906,-73.97982788085938,0,2,6,1,10,20,49,16,6,1,10,20,55,5
8280,30.5,10.2,40.679443359375,-73.96407318115234,1,40.769813537597656,-73.86314392089844,0,1,1,1,12,21,40,32,1,1,12,22,1,36
8281,13.5,4.09,40.74795150756836,-73.9001693725586,5,40.76227188110352,-73.96813201904297,0,2,1,1,26,4,52,44,1,1,26,5,3,54
8282,7.5,1.4,40.76057434082031,-73.9802017211914,1,40.74629211425781,-73.97191619873047,0,1,4,1,8,10,46,27,4,1,8,10,55,18
8283,6.0,0.99,40.73003005981445,-74.00688934326172,1,40.72013854980469,-74.01017761230469,0,2,2,1,6,8,51,2,2,1,6,8,57,40
8284,20.5,6.07,40.8148307800293,-73.95870208740234,5,40.74478149414063,-73.98481750488281,0,2,0,1,11,21,38,26,0,1,11,21,59,25
8285,8.5,1.48,40.76333618164063,-73.97380065917969,1,40.77745056152344,-73.9588394165039,0,2,4,1,15,18,20,49,4,1,15,18,30,13
8286,12.5,2.2,40.72671508789063,-73.99691009521484,1,40.75362014770508,-73.98906707763672,0,1,2,1,27,14,55,26,2,1,27,15,13,10
8287,9.5,1.54,40.75397109985352,-73.97853088378906,2,40.73865127563477,-73.99176788330078,0,2,4,1,22,7,55,59,4,1,22,8,8,6
8288,7.0,1.17,40.75125122070313,-73.97978210449219,1,40.76414108276367,-73.98258209228516,0,2,4,1,29,9,30,55,4,1,29,9,39,29
8289,11.0,1.3,40.7503662109375,-73.97181701660156,1,40.761497497558594,-73.95782470703125,0,2,1,1,26,12,35,6,1,1,26,12,51,49
8290,31.5,8.3,40.756439208984375,-73.9971923828125,1,40.69594955444336,-73.9937744140625,0,1,0,1,11,9,26,45,0,1,11,10,6,47
8291,11.0,2.8,40.82986831665039,-73.94189453125,2,40.79804611206055,-73.96743774414062,0,1,6,1,3,19,49,20,6,1,3,20,1,30
8292,6.0,1.18,40.7625617980957,-73.99456024169922,1,40.76462936401367,-73.98240661621094,0,2,5,1,16,0,6,27,5,1,16,0,12,8
8293,10.0,1.5,40.76422119140625,-73.95557403564453,1,40.75753021240234,-73.97415161132812,0,1,0,1,11,12,53,37,0,1,11,13,6,48
8294,37.0,11.9,40.66559219360352,-73.93883514404297,5,40.64189910888672,-73.7862548828125,0,1,3,1,28,10,17,55,3,1,28,10,49,12
8295,3.0,0.13,40.76520156860352,-73.99517059326172,1,40.76345825195313,-73.9962387084961,0,2,4,1,1,2,26,21,4,1,1,2,27,18
8296,12.5,2.3,40.7238883972168,-74.00241088867188,1,40.7520866394043,-73.98982238769531,0,1,4,1,22,10,6,44,4,1,22,10,23,55
8297,7.0,1.05,40.722599029541016,-74.00372314453125,1,40.72314834594727,-73.98847961425781,0,2,1,1,5,11,23,57,1,1,5,11,31,37
8298,12.5,3.1,40.70589828491211,-74.00765991210938,1,40.7390022277832,-73.99055480957031,0,1,2,1,13,7,35,56,2,1,13,7,51,30
8299,19.5,4.58,40.714500427246094,-74.01319122314453,1,40.76015853881836,-73.98491668701172,0,2,1,1,26,14,15,53,1,1,26,14,43,44
8300,14.5,3.5,40.76650619506836,-73.98479461669922,1,40.77785110473633,-73.94320678710938,0,1,2,1,6,22,21,50,2,1,6,22,39,39
8301,25.0,6.8,40.800331115722656,-73.95552825927734,1,40.735111236572266,-73.99153137207031,0,1,2,1,6,20,46,33,2,1,6,21,12,35
8302,5.5,1.0,40.76445770263672,-73.99134826660156,1,40.75458908081055,-73.99542999267578,0,1,4,1,22,7,21,7,4,1,22,7,26,58
8303,2.5,0.08,40.73662185668945,-73.99726867675781,1,40.736000061035156,-73.99790954589844,0,2,0,1,18,20,3,14,0,1,18,20,3,29
8304,5.0,0.9,40.73554992675781,-73.9826431274414,2,40.73649978637695,-73.99498748779297,0,2,6,1,3,2,56,20,6,1,3,3,0,34
8305,13.0,1.7,40.74930953979492,-73.97732543945312,1,40.74988555908203,-73.9914321899414,0,1,2,1,20,18,16,42,2,1,20,18,36,42
8306,7.0,1.44,40.68878555297852,-73.98969268798828,1,40.67648696899414,-73.98051452636719,0,2,5,1,16,3,30,15,5,1,16,3,36,40
8307,20.0,5.7,40.80720138549805,-73.94380187988281,1,40.76333618164063,-73.98518371582031,0,2,4,1,15,19,35,46,4,1,15,19,54,45
8308,6.0,1.13,40.72872543334961,-74.00692749023438,5,40.73566818237305,-73.99381256103516,0,2,1,1,5,8,29,27,1,1,5,8,34,59
8309,16.5,3.9,40.7949447631836,-73.96257019042969,2,40.75062561035156,-73.97420501708984,0,2,2,1,13,19,30,41,2,1,13,19,52,10
8310,26.5,4.15,40.74526977539063,-73.98700714111328,1,40.7689208984375,-73.95886993408203,0,2,3,1,14,9,1,3,3,1,14,9,42,14
8311,4.5,0.9,40.771461486816406,-73.95632934570312,1,40.762306213378906,-73.9598617553711,0,1,0,1,11,1,0,47,0,1,11,1,3,26
8312,5.5,0.89,40.75450134277344,-73.97779083251953,2,40.75592803955078,-73.99022674560547,0,2,2,1,6,5,38,35,2,1,6,5,43,38
8313,4.0,0.6,40.781551361083984,-73.96053314208984,1,40.78805541992188,-73.95599365234375,0,2,2,1,27,18,6,15,2,1,27,18,8,13
8314,5.0,0.92,40.755619049072266,-74.002197265625,1,40.76031112670898,-73.99104309082031,0,2,6,1,10,14,49,39,6,1,10,14,53,49
8315,7.0,1.2,40.76823806762695,-73.98201751708984,1,40.76703643798828,-73.96656036376953,0,1,6,1,17,10,37,34,6,1,17,10,44,30
8316,8.5,1.0,40.76592254638672,-73.95442962646484,1,40.7618408203125,-73.96743774414062,0,1,3,1,21,16,0,22,3,1,21,16,12,2
8317,8.0,0.66,40.75500106811523,-73.97974395751953,3,40.75953674316406,-73.97241973876953,0,2,3,1,28,12,24,22,3,1,28,12,35,9
8318,8.5,1.57,40.72612380981445,-73.97735595703125,1,40.74272537231445,-73.97872924804688,0,2,5,1,9,21,28,6,5,1,9,21,38,44
8319,13.0,2.87,40.7724609375,-73.96732330322266,1,40.7471809387207,-73.9912109375,0,2,6,1,10,15,37,13,6,1,10,15,54,7
8320,7.5,0.54,40.76448822021485,-73.97348022460938,1,40.7684211730957,-73.98241424560547,0,2,2,1,13,12,26,37,2,1,13,12,37,10
8321,12.0,2.21,40.73249816894531,-73.98773956298828,1,40.759464263916016,-73.97201538085938,0,2,3,1,21,21,37,55,3,1,21,21,53,32
8322,5.5,0.9,40.73394012451172,-74.00725555419922,1,40.73118209838867,-74.00128173828125,0,1,6,1,10,11,50,31,6,1,10,11,55,51
8323,6.0,1.0,40.78580856323242,-73.95065307617188,1,40.77598190307617,-73.94692993164062,0,2,3,1,7,17,42,45,3,1,7,17,48,43
8324,15.0,3.4,40.78007888793945,-73.98282623291016,1,40.74328994750977,-73.98638153076172,0,1,5,1,16,19,8,53,5,1,16,19,27,55
8325,9.5,1.7,40.73600387573242,-73.99112701416016,1,40.75159072875977,-73.99431610107422,0,1,4,1,22,7,53,17,4,1,22,8,4,57
8326,6.5,1.03,40.7619514465332,-73.97496795654297,2,40.76939010620117,-73.98343658447266,0,2,2,1,13,11,19,27,2,1,13,11,27,9
8327,7.5,0.8,40.75893783569336,-73.99983215332031,1,40.75228500366211,-73.98587036132812,0,1,1,1,19,9,57,11,1,1,19,10,7,7
8328,14.0,2.79,40.72906112670898,-74.0008316040039,1,40.75899124145508,-73.98859405517578,0,2,4,1,29,22,39,17,4,1,29,22,57,56
8329,7.5,1.2,40.73601150512695,-74.00597381591797,2,40.73196029663086,-73.9882583618164,0,1,4,1,8,19,41,50,4,1,8,19,50,42
8330,6.0,1.3,40.74090576171875,-74.00507354736328,1,40.72758483886719,-74.00326538085938,0,1,0,1,18,15,14,15,0,1,18,15,18,32
8331,5.5,0.86,40.736671447753906,-73.99064636230469,1,40.73057174682617,-73.98049926757812,0,2,5,1,9,13,36,4,5,1,9,13,41,36
8332,52.0,19.84,40.77821731567383,-73.95893859863281,1,40.64473342895508,-73.78202819824219,0,2,1,1,26,14,19,23,1,1,26,15,9,42
8333,7.0,1.31,40.76269912719727,-73.97429656982422,1,40.77151870727539,-73.9593734741211,0,2,5,1,30,10,51,50,5,1,30,10,58,56
8334,5.0,0.73,40.77789306640625,-73.99195861816406,1,40.76602554321289,-73.98432922363281,0,2,3,1,7,7,37,54,3,1,7,7,42,37
8335,15.5,4.37,40.69206619262695,-73.99559020996094,1,40.74273681640625,-73.99812316894531,0,2,6,1,17,12,2,25,6,1,17,12,18,32
8336,5.0,0.7,40.7823371887207,-73.9722900390625,1,40.77640914916992,-73.96232604980469,0,1,1,1,12,15,25,30,1,1,12,15,29,19
8337,21.5,4.02,40.732269287109375,-73.99162292480469,1,40.78321838378906,-73.95503997802734,0,2,1,1,12,11,15,14,1,1,12,11,47,15
8338,28.0,7.3,40.70193099975586,-74.01114654541016,1,40.77416610717773,-73.96168518066406,0,1,3,1,21,9,22,24,3,1,21,9,51,33
8339,12.0,2.0,40.755069732666016,-73.9911117553711,2,40.73408126831055,-73.99000549316406,0,1,4,1,22,22,20,33,4,1,22,22,37,51
8340,34.0,11.5,40.758487701416016,-73.97903442382812,2,40.76988220214844,-73.86312866210938,0,1,0,1,4,10,2,7,0,1,4,10,29,33
8341,4.5,0.5,40.7559928894043,-73.98249816894531,1,40.75075912475586,-73.98104095458984,0,1,2,1,20,7,36,57,2,1,20,7,40,50
8342,9.5,2.01,40.735008239746094,-74.0001220703125,1,40.75670623779297,-73.99749755859375,0,2,4,1,22,21,29,40,4,1,22,21,40,55
8343,8.0,1.3,40.759010314941406,-73.98568725585938,1,40.75695419311523,-74.00131225585938,0,1,3,1,7,17,53,41,3,1,7,18,4,0
8344,52.0,14.6,40.7552490234375,-73.97124481201172,1,40.66841125488281,-73.80110931396484,0,1,0,1,18,7,41,4,0,1,18,8,7,46
8345,18.0,5.9,40.80972671508789,-73.95209503173828,1,40.75535583496094,-73.99465942382812,0,1,1,1,19,23,54,59,2,1,20,0,7,55
8346,14.5,4.1,40.834144592285156,-73.92765808105469,2,40.81603240966797,-73.95832824707031,0,1,4,1,1,21,56,31,4,1,1,22,12,10
8347,6.5,1.26,40.73604965209961,-73.99321746826172,5,40.73334884643555,-73.99971008300781,0,2,0,1,18,16,23,35,0,1,18,16,30,40
8348,28.0,9.1,40.73871994018555,-73.98674011230469,5,40.77394104003906,-73.87464904785156,0,2,4,1,29,14,46,17,4,1,29,15,10,28
8349,3.5,0.3,40.71450805664063,-74.0103988647461,1,40.7101936340332,-74.01073455810547,0,1,3,1,7,16,6,13,3,1,7,16,8,50
